"idDBLP","idACM"
"journals/vldb/AbbadiSW01",767142
"journals/vldb/PucheralBVB01",767143
"journals/vldb/ShanmugasundaramSBCLPR01",767144
"journals/vldb/ChangG01",767145
"journals/vldb/PottingerH01",767146
"journals/vldb/ChakrabartiGRS01",767147
"journals/vldb/Sarawagi01",767148
"journals/vldb/FungKL03",950490
"journals/vldb/Li03",950491
"journals/vldb/HelmerM03",950493
"journals/vldb/ChuaCL03",950492
"journals/vldb/YangW03",950494
"journals/vldb/RamamurthyDS03",950483
"journals/vldb/AbadiCCCCLSTZ03",950485
"journals/vldb/ChakrabartiRS03",950488
"journals/vldb/BernsteinIR03",950482
"journals/vldb/ChanGR03",950484
"journals/vldb/ChandrasekaranF03",950486
"journals/vldb/AgrawalHK03",950487
"journals/vldb/ShethTP03",775454
"journals/vldb/VerykiosME03",775455
"journals/vldb/MedjahedBBNE03",775457
"journals/vldb/Ozsu03",775453
"journals/vldb/CuiW03",775456
"journals/vldb/ChienTZ02",764204
"journals/vldb/ChanFGR02",764205
"journals/vldb/IvesHW02",764206
"journals/vldb/Halevy02",764200
"journals/vldb/JagadishACLNPPSWWY02",764201
"journals/vldb/FiebigHKMNSW02",764202
"journals/vldb/Amer-YahiaCLS02",764203
"journals/vldb/AnGSVKI02",641270
"journals/vldb/ChirkovaHS02",641272
"journals/vldb/HuntAI02",641274
"journals/vldb/AilamakiDH02",641271
"journals/vldb/ApersCS02",641269
"journals/vldb/AguileraCMVV02",641273
"journals/vldb/NanopoulosM02",767130
"journals/vldb/FengYLH02",767131
"journals/vldb/SakuraiYUK02",767128
"journals/vldb/HjaltasonS02",767129
"journals/vldb/RafieiM02",767094
"journals/vldb/FerrariAABC02",767097
"journals/vldb/SaltenisJ02",767093
"journals/vldb/Navarro02",767095
"journals/vldb/MihailaRT02",767096
"journals/vldb/MaratheS02",767098
"journals/vldb/MedjahedBE03",953243
"journals/vldb/AtluriJY03",953239
"journals/vldb/MaedcheMS03",953240
"journals/vldb/DoanMDDH03",953241
"journals/vldb/HalkidiNVV03",953242
"journals/vldb/FiletoLPAM03",953244
"conf/sigmod/BohrerBBCFHKKMNRRSUUW97",253294
"journals/sigmod/Kuijpers02",601866
"conf/sigmod/Faloutsos95",223879
"conf/sigmod/MogiK96",233331
"journals/sigmod/CasatiDS00",369276
"journals/sigmod/Jagadish01",604276
"conf/sigmod/CareyDNAGS97",253283
"conf/sigmod/BratsbergT00",335477
"conf/sigmod/BlottRS96",233348
"journals/vldb/C95b",615225
"journals/sigmod/GeppertD94",181556
"conf/sigmod/Deutsch95",223880
"journals/sigmod/X94",187454
"conf/sigmod/HaasH01",375800
"journals/sigmod/Geller02",507355
"conf/sigmod/Seshadri99",304226
"conf/sigmod/RamakrishnanD98",276361
"journals/sigmod/Aberer03a",641004
"journals/sigmod/Wedekind94",190628
"conf/sigmod/Carey00",335476
"conf/sigmod/Hellerstein00",335473
"journals/sigmod/Badia02",637425
"journals/sigmod/HasselbringHHKRRS00",369277
"journals/sigmod/KantM00",362091
"journals/sigmod/Goethals02",565132
"conf/sigmod/Rajaraman99",304246
"journals/sigmod/BunemanRU97",248611
"journals/sigmod/OukselS99",309849
"journals/sigmod/Gunther97",248604
"journals/sigmod/CaplinskasEV02",507367
"journals/sigmod/Kim94",181552
"journals/sigmod/BerzalM02",565130
"journals/sigmod/CatarciC96",245888
"journals/vldb/C94c",615205
"journals/sigmod/Grefen02",507356
"conf/sigmod/Ojjeh99",304245
"conf/sigmod/BlakeleyD00",335480
"journals/sigmod/Ouksel02",565131
"journals/sigmod/Dogac02",507340
"journals/sigmod/Scholl01",604275
"journals/sigmod/Rosneblatt94",190649
"journals/sigmod/Winslett02b",601871
"journals/sigmod/Labrinidis01",604283
"journals/sigmod/Winslett03",640999
