"idDBLP","idScholar"
"journals/sigmod/EisenbergM01","GKUflKzgAVEJ"
"journals/sigmod/EisenbergM01","lTNqBpBUA5sJ"
"journals/sigmod/EisenbergM02","wgK6p4mDSIMJ"
"journals/sigmod/EisenbergM98","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290604%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/EisenbergM98","-RAYAJbKLNUJ"
"journals/sigmod/EisenbergM98a","AatoNnELw78J"
"journals/sigmod/EisenbergM99","ciavnyh4U8UJ"
"journals/sigmod/EisenbergM99","Ciq01lHglkAJ"
"journals/sigmod/EisenbergM99","LL9Guuh490sJ"
"journals/sigmod/EisenbergM99","Z1P9QnSfDuAJ"
"journals/sigmod/EisenbergM99a","e3s4OFTeBqwJ"
"journals/sigmod/EisenbergM99a","ne4v3zrmFSQJ"
"journals/sigmod/ElmagarmidJF95","CJK2SWLYrRYJ"
"journals/sigmod/EnglertGH95","JRXuKm3E_foJ"
"journals/sigmod/EnglertGH95","WYE9fKutj70J"
"journals/sigmod/ErdurD02","9OcrAEypDhMJ"
"journals/sigmod/Etzion99","aDxXrqrMy9IJ"
"journals/sigmod/Etzion99","url:http://portal.acm.org/citation.cfm%3Fid%3D344816.344820%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/Fagin02","C3swZi1md5YJ"
"journals/sigmod/Fagin02","gpvMOyqksdsJ"
"journals/sigmod/Fankhauser01","_sltXCfRKhYJ"
"journals/sigmod/FengJH01","SUT-QTwqFNkJ"
"journals/sigmod/FernandezFLS97","9NlVdFCl2ysJ"
"journals/sigmod/FernandezFLS97","LJKpMU1tIlcJ"
"journals/sigmod/FernandezFLS97","NBlCYs05V_EJ"
"journals/sigmod/FernandezFLS97","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D262763%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/FifeG03","oOdAqQph_zsJ"
"journals/sigmod/FininJ02","rg8576nvnkUJ"
"journals/sigmod/Finkelstein95","gbnxN3MpucMJ"
"journals/sigmod/FlorescuLM98","_SR_pRTnA6IJ"
"journals/sigmod/FlorescuLM98","23GbcclZy6gJ"
"journals/sigmod/FlorescuLM98","FCcDKONgJVYJ"
"journals/sigmod/FlorescuLM98","oABGXQlfGKcJ"
"journals/sigmod/FlorescuLM98","q5OOyzSAlC8J"
"journals/sigmod/FlorescuLM98","rGNdajM-asAJ"
"journals/sigmod/FlorescuLM98","xfzQQjDwnfcJ"
"journals/sigmod/FlorescuLM98","ywQwkD1ov7IJ"
"journals/sigmod/FlorescuLM98","zkbTv93Zp1UJ"
"journals/sigmod/Fong95","zw3-t-veNvAJ"
"journals/sigmod/Fong97","rgJU30QjbhkJ"
"journals/sigmod/ForteHWDCVHFS99","7ML1mmPqIooJ"
"journals/sigmod/FowlerPNB99","2cbB8em2uAIJ"
"journals/sigmod/FowlerPNB99","IgAEpc8ulvYJ"
"journals/sigmod/FowlerPNB99","Mo-tkboGfcoJ"
"journals/sigmod/FowlerPNB99","OewAZ4AUDOQJ"
"journals/sigmod/FowlerPNB99","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310060%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/FowlerPNB99","VgTAaMMYkvAJ"
"journals/sigmod/FrankGGJKLMNPSSSTW99","5PisY7JvbzQJ"
"journals/sigmod/FrankGGJKLMNPSSSTW99","93C5Prxx5YcJ"
"journals/sigmod/FrankGGJKLMNPSSSTW99","ERqqWPMwU2sJ"
"journals/sigmod/FrankGGJKLMNPSSSTW99","HJRR7GGfD6sJ"
"journals/sigmod/FrankGGJKLMNPSSSTW99","ixz5LdVw9_8J"
"journals/sigmod/FrankNS02","YeD6vittJSMJ"
"journals/sigmod/FreemanG96","Em3qp7RGalkJ"
"journals/sigmod/FreemanG96","RzHjAQK7XTsJ"
"journals/sigmod/FreemanG96","VlHke7OkYwQJ"
"journals/sigmod/FrewD97","5jMT1PENhSIJ"
"journals/sigmod/FrewD97","Xo4KXwq9XIcJ"
"journals/sigmod/Gaffney96","uaT2hY6421UJ"
"journals/sigmod/Gal99","mOsVdVKwhjwJ"
"journals/sigmod/Gallagher94","PVm9r7wHzDAJ"
"journals/sigmod/GamacheS95","vqgfvx71hgQJ"
"journals/sigmod/Gardels97","PlitMluIJyYJ"
"journals/sigmod/GatziuJSV99","HtqrJuo7GSsJ"
"journals/sigmod/GatziuKBF98","C8tPNXRbNnIJ"
"journals/sigmod/GatziuKBF98","GlHmit1yw6AJ"
"journals/sigmod/GatziuKBF98","H1JxB_3PZy4J"
"journals/sigmod/GatziuKBF98","YERfAnxw2RcJ"
"journals/sigmod/Geller02","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507355%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/GeppertD94","P9xX0UDXnRcJ"
"journals/sigmod/GerlaX03","KKiefntReoUJ"
"journals/sigmod/GerlhofKM96","eq249ewqsHMJ"
"journals/sigmod/GerlhofKM96","xsV7dkJi-YMJ"
"journals/sigmod/Giorgini03","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959084%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/GlavitschSW94","hWplbG_c0LEJ"
"journals/sigmod/GlavitschSW94","IQjGtYPrUFUJ"
"journals/sigmod/GobleR02","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507366%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/GobleR02a","B-u4advaVBkJ"
"journals/sigmod/GobleR02a","YL0TdeqwA-EJ"
"journals/sigmod/GolabO03","jGb8C7wu8aYJ"
"journals/sigmod/GolabO03","lC5GjK5OpD0J"
"journals/sigmod/GolabO03","MTZdbBk3MQsJ"
"journals/sigmod/GottlobKP03","rDRdlwdHGb0J"
"journals/sigmod/GottlobKP03a","rDRdlwdHGb0J"
"journals/sigmod/GrayG97","aYtTMXVoTiMJ"
"journals/sigmod/GrayG97","fFCqy9V5XNgJ"
"journals/sigmod/GrayG97","h0dglEQLpbMJ"
"journals/sigmod/GrayG97","ruMkEFagTIUJ"
"journals/sigmod/GrayG97","vNqMD9z2FicJ"
"journals/sigmod/GriffinK98","NusQl_2spdYJ"
"journals/sigmod/GriffinK98","Qvl2bcDAyqEJ"
"journals/sigmod/Grohe02","jzwiskpRLOUJ"
"journals/sigmod/Grohe02","RnmBv4e85pMJ"
"journals/sigmod/GroskyFS94","sWM6PKw-JaQJ"
"journals/sigmod/GroskyFS94","zMK02pxd4OEJ"
"journals/sigmod/GroskySF02","HA3wM_i-y3YJ"
"journals/sigmod/GruenwaldBDGSSV99","_q3scPb8vbgJ"
"journals/sigmod/GruenwaldBDGSSV99","ihljCMaS2UsJ"
"journals/sigmod/GruenwaldBDGSSV99","url:http://portal.acm.org/citation.cfm%3Fid%3D333607.333616%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/GuptaHR97","YSgaDQ95dfEJ"
"journals/sigmod/GuptaHR97","-ha8fD8Kj_oJ"
"journals/sigmod/HadzilacosT97","a8YsBAmwFjoJ"
"journals/sigmod/HadzilacosT97","p_k0_rphEOcJ"
"journals/sigmod/Hainaut03","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959087%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/Halevy00","czgyMu7SHcgJ"
"journals/sigmod/Halevy03","706PCMwA_E4J"
"journals/sigmod/HalkidiBV02","GHjgDrEbqM4J"
"journals/sigmod/HalkidiBV02","SFs0XOMPphIJ"
"journals/sigmod/HalkidiBV02a","SFs0XOMPphIJ"
"journals/sigmod/Hammer00","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601859%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/Hammer01","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601859%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/Hammer02","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D584455%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/Hammer02a","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601859%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/Hammer03","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601859%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/Hampapur99","I-r1LE1najAJ"
"journals/sigmod/Hampapur99","xW--Ei3c_qwJ"
"journals/sigmod/Han98","2kDtSxYI5DgJ"
"journals/sigmod/Han98","fowjYeJoaxgJ"
"journals/sigmod/Han98","lwZ7EjZwrZ0J"
"journals/sigmod/Han98","qmIdBy8oNgEJ"
"journals/sigmod/Han98","Y0GdVVrbzfQJ"
"journals/sigmod/HanBP01","FT5pSUb-uTYJ"
"journals/sigmod/HanBP01","-OEJgpIAScMJ"
"journals/sigmod/Hanna95","29btu5OspbAJ"
"journals/sigmod/Hanna95","EKqpEdn3kDMJ"
"journals/sigmod/HansonN99","b5uRDGKYrcMJ"
"journals/sigmod/HansonN99","id1te58YJlUJ"
"journals/sigmod/HansonN99","O5m6UXQ_Xv4J"
"journals/sigmod/HansonN99","vM_HYDYFeJ0J"
"journals/sigmod/HaritsaS96","qA7JBQahK3wJ"
"journals/sigmod/HasanFV96","m2CCumFeAWgJ"
"journals/sigmod/HasanFV96","vIBvTfMLL4UJ"
"journals/sigmod/HasanFV96","ybOBcBXRBqUJ"
"journals/sigmod/HasanMV96","bLbjFFkQJdIJ"
"journals/sigmod/HasselbringHHKRRS00","JW49QfQtuTMJ"
"journals/sigmod/HasselbringHHKRRS00","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D369277%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/HasselbringHHKRRS00","X9PsaiaoDJ4J"
"journals/sigmod/Hellerstein03","5FSG85HbUygJ"
"journals/sigmod/Hellerstein03","pHHvswIOFfAJ"
"journals/sigmod/HellersteinHM03","6ussAgzdL6oJ"
"journals/sigmod/Hoffner03","url:http://portal.acm.org/citation.cfm%3Fid%3D776985.776995%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/HuangKL02","g4mWc14U8m4J"
"journals/sigmod/HuangKL02","yyUMt1X2WXcJ"
"journals/sigmod/HummerLW02","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507345%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/HummerLW02","W1IcM8IUwAEJ"
"journals/sigmod/Huyn01","KNYDz76C_HsJ"
"journals/sigmod/Ioannidis96","IgQsVaud8BIJ"
"journals/sigmod/JacobS99","3-iiSyJLwLkJ"
"journals/sigmod/JaegerF95","oacFELqmw0cJ"
"journals/sigmod/JaegerF95","r1xWRhy7WVUJ"
"journals/sigmod/Jagadish01","url:http://portal.acm.org/citation.cfm%3Fid%3D604264.604276%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/JainH94","iQMUP3fkvo4J"
"journals/sigmod/JainH94","sj_7DWnVQ5gJ"
"journals/sigmod/JainH94","taphZimnV-gJ"
"journals/sigmod/JajodiaBBKMSW97","url:http://portal.acm.org/citation.cfm%3Fid%3D271095"
"journals/sigmod/Jannink95","22yR9rN5xuQJ"
"journals/sigmod/Jarke95","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D202671%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/JenningsNF98","tYXzABUZYxQJ"
"journals/sigmod/JenningsNF98","vgi1l8lbDcsJ"
"journals/sigmod/JenningsNF98","YiZVv5kVDb4J"
"journals/sigmod/JensenCEGHJ94","9ccpmdcUA5QJ"
"journals/sigmod/JensenCEGHJ94","CFMujYunuKcJ"
"journals/sigmod/JensenCEGHJ94","DOW5UL3FQk8J"
"journals/sigmod/JensenCEGHJ94","ebvQpXWJZt0J"
"journals/sigmod/JensenCEGHJ94","gwV15NcKT9IJ"
"journals/sigmod/JensenCEGHJ94","NdeiWfmwM00J"
"journals/sigmod/JensenCEGHJ94","oU8AxZLXWpQJ"
"journals/sigmod/JensenCEGHJ94","rRrT0v_j7tkJ"
"journals/sigmod/JensenCEGHJ94","uncXRzIdSjYJ"
"journals/sigmod/JensenCEGHJ94","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D181560%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/JensenCEGHJ94","WJ_VcY3mmEkJ"
"journals/sigmod/JensenCEGHJ94","xFQWX4M8E2YJ"
"journals/sigmod/JensenCEGHJ94","yK4VALoQjlgJ"
"journals/sigmod/Jhingran00","lrGge6mTVckJ"
"journals/sigmod/JukicNV03","eR43Urfx-hcJ"
"journals/sigmod/JukicV97","yZbJS0Cd6cAJ"
"journals/sigmod/KambhampatiK03","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959086%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/KannanKIK03","h_tDfTvsR0QJ"
"journals/sigmod/KantM00","url:http://portal.acm.org/citation.cfm%3Fid%3D362084.362091%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/KappelR98","tbZ0J3HLI18J"
"journals/sigmod/KappelR98","XmQ-hlR_wwkJ"
"journals/sigmod/KaradimitriouT97","SrCBkHnIFL8J"
"journals/sigmod/KarlapalemLS95","B_m0Yp4aycUJ"
"journals/sigmod/KeetonPH98","6MtRlhEClPEJ"
"journals/sigmod/KeetonPH98","9xH94cKF-CYJ"
"journals/sigmod/KeetonPH98","UTe8b9IiclUJ"
"journals/sigmod/Keim96","vkUvhZOw-1YJ"
"journals/sigmod/KempsterST99","JfmkT9KvKWoJ"
"journals/sigmod/KennedyMB96","vBYtmDEYeK0J"
"journals/sigmod/Kim02","1PPb2Y8X7rAJ"
"journals/sigmod/Kim94","930Uth7EArkJ"
"journals/sigmod/KimballS95","5AiEsU9p7FIJ"
"journals/sigmod/KimballS95","E6Z68tQL1BsJ"
"journals/sigmod/KimballS95","ga66OWjHdoUJ"
"journals/sigmod/KiyokiKH94","xT3mwY4t5kEJ"
"journals/sigmod/KlasS94","bViLh5-jVsAJ"
"journals/sigmod/KlasS94","c1vjKqGLkp4J"
"journals/sigmod/KlasS94","Opow89YK6a8J"
"journals/sigmod/Klein94","kG86HB6N1xEJ"
"journals/sigmod/KokkotosIPS95","-IvY8_ki_psJ"
"journals/sigmod/KoksalAD98","c2UQ3AM5_f8J"
"journals/sigmod/KoksalAD98","enYoi4XT7n0J"
"journals/sigmod/Konig-RiesL97","3fQBks2g-BMJ"
"journals/sigmod/Konig-RiesL97","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D262771%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/Konig-RiesMMPPRSVW02","FIxl60DSBqgJ"
"journals/sigmod/Konig-RiesMMPPRSVW02","s6EfjBMbUb4J"
"journals/sigmod/Kosch02","_avm808LQocJ"
"journals/sigmod/KoubarakisTID03","6b15hteKSM4J"
"journals/sigmod/KoubarakisTID03","VtCTqej5JSQJ"
"journals/sigmod/KramerNKRLKLZ97","1sBvG9OXpMAJ"
"journals/sigmod/KuanL99","BZfdROjhbhwJ"
"journals/sigmod/KuanL99","lkrtCULVA6oJ"
"journals/sigmod/Kuijpers02","url:http://portal.acm.org/citation.cfm%3Fid%3D601858.601866%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/Kumar03","VuNnpxJwvQkJ"
"journals/sigmod/KuokFW98","3oLpUbHFATsJ"
"journals/sigmod/KuokFW98","LqcSQT8NlVwJ"
"journals/sigmod/KuokFW98","LwZe_nTD__UJ"
"journals/sigmod/KuokFW98","qyXhN3CrVQ8J"
"journals/sigmod/KuoM96","vmwgqLkw0NUJ"
"journals/sigmod/LabrinidisM01","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D603886%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/LabrinidisR00","TppC2jA5UXMJ"
"journals/sigmod/LabrinidisR00","Wcbvsi-QDtcJ"
"journals/sigmod/LacroixB03","url:http://portal.acm.org/citation.cfm%3Fid%3D640990.641003%26dl%3Dportal%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/LaenderRST02","34QnrkmS0Y8J"
"journals/sigmod/LaenderRST02","eQPLe8gg-mIJ"
"journals/sigmod/LaenderRST02","paQAZ2KXFgAJ"
"journals/sigmod/LaenderRST02","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D565137%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/LawderK01","eznFJ2e_pQQJ"
"journals/sigmod/Lee95","ozmSjoqqFtwJ"
"journals/sigmod/Lee95","tI2YHAaSJ7MJ"
"journals/sigmod/LeeC00","3kSb_ooS1cgJ"
"journals/sigmod/LeeC00","b9BVLUU3P0YJ"
"journals/sigmod/LeeC00","Knzz_bkGA00J"
"journals/sigmod/LeeC00","VSiaZ2cTfLcJ"
"journals/sigmod/LeeCL95","G1E5PwzwdSMJ"
"journals/sigmod/LeeF01","llGIoKCzsiYJ"
"journals/sigmod/LeeF01","oUisL_YUScYJ"
"journals/sigmod/LenzVJS03","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959083%26type%3Dpdf"
"journals/sigmod/Libkin99","V_FnUWKirh8J"
"journals/sigmod/Libkin99","zSO1Y5W7WkwJ"
"journals/sigmod/LiefkeS00","4q4PDOS45uIJ"
"journals/sigmod/LiefkeS00","N0eowMtIAukJ"
"journals/sigmod/LightstoneLZ02","7TYVQTwq9FIJ"
"journals/sigmod/LightstoneLZ02","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601873%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/LinP96","mzEHvKsUv5QJ"
"journals/sigmod/Loeffen94","gb-yIDOxaEkJ"
"journals/sigmod/Loeffen94","jFNkGh68g6EJ"
"journals/sigmod/Loeffen94","nSkolxxp1y0J"
"journals/sigmod/Lomet01","fI5o4MfWwzIJ"
"journals/sigmod/Lomet98","xLM0YVcccUgJ"
"journals/sigmod/Lomet98","ytRfS_upf-0J"
"journals/sigmod/LometBCLN98","eCi5eTVzsoQJ"
"journals/sigmod/LometBCLN98","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290608%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/LudascherMM01","16yr6uv8Rn8J"
"journals/sigmod/LudascherMM01","PyzHbvS-dCkJ"
"journals/sigmod/LudwigG00","T7hbL2VkOhsJ"
"journals/sigmod/LuoI02","url:http://portal.acm.org/citation.cfm%3Fid%3D601858.601879%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/LuoI02","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601879%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/Mackay99","PcnfzFfEY1wJ"
"journals/sigmod/Mackay99","tzUxfh8dD9sJ"
"journals/sigmod/MaelbranckeO95","_FKSZiytB2AJ"
"journals/sigmod/MalaikaEM03","OGh0R54BW0MJ"
"journals/sigmod/MalaikaEM03","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D945739%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/Mani03","FgLCpqaf8C8J"
"journals/sigmod/Manola98","VIjfH9f94xkJ"
"journals/sigmod/Manola98","YFIXfqGgvL8J"
"journals/sigmod/MarchiLPT03","9dgFU6XaLrwJ"
"journals/sigmod/MarchiLPT03","B0gGtPpx7uUJ"
"journals/sigmod/MattosD94","HhUCea7De6YJ"
"journals/sigmod/MaximilienS02","hgjhR8PwNVwJ"
"journals/sigmod/MaximilienS02","HqytuZsDNx8J"
"journals/sigmod/MaximilienS02","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D637417%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/McClatcheyV97","mbFxAqrWXbYJ"
"journals/sigmod/McClatcheyV97","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D271087%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/McHughAGQW97","0VMP__pyg_4J"
"journals/sigmod/McHughAGQW97","9Ft0BSj3FqMJ"
"journals/sigmod/McHughAGQW97","c_9dZ-uNv-EJ"
"journals/sigmod/McHughAGQW97","FUXcNB3HHi4J"
"journals/sigmod/McHughAGQW97","qKb2ZxD1IsYJ"
"journals/sigmod/McHughAGQW97","zISF-4KuUw4J"
"journals/sigmod/McHughAGQW97","-i2fQfLpX2wJ"
"journals/sigmod/McHughW97","dAnyGPqToQEJ"
"journals/sigmod/MedeirosP94","5aANcyqvjJQJ"
"journals/sigmod/MedeirosP94","chmPCuLihZoJ"
"journals/sigmod/MedeirosP94","tnHDLJxMoQcJ"
"journals/sigmod/MedskerCS95","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D202673%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/MeltonE01","619anaISuGEJ"
"journals/sigmod/MeltonE02","6uelfg3RgEoJ"
"journals/sigmod/MeltonE02","IqEw9ssJ2QAJ"
"journals/sigmod/MeltonMJKS02","cvBAdEvcTSkJ"
"journals/sigmod/MeltonMJKSZ01","_u9eNZTiNSoJ"
"journals/sigmod/MeltonMJKSZ01","Fjyenk1hvFkJ"
"journals/sigmod/MeltonMJKSZ01","IoNxL_rg2_cJ"
"journals/sigmod/MeltonMJKSZ01","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D373709%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/MeltzerC98","77mq-gn4LiAJ"
"journals/sigmod/MeltzerC98","-wQ-mpGIWdMJ"
"journals/sigmod/MillerHHYHFP01","0ckpOQsv-vAJ"
"journals/sigmod/MillerHHYHFP01","q_MyUzye5SoJ"
"journals/sigmod/MillerHHYHFP01","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D373713%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/MillerHHYHFP01","Zb2SExJNfkMJ"
"journals/sigmod/MotroA03","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959085%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/MukhopadhyayGS03","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D776989%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/MusickC99","mA4kKq9Z3tYJ"
"journals/sigmod/MusickC99","U8aV2wgTNdYJ"
"journals/sigmod/MusickM98","gt83e4uB09wJ"
"journals/sigmod/NadoH97","yN9f4dSKC9QJ"
"journals/sigmod/Nascimento03","cJRWis64ghgJ"
"journals/sigmod/Nascimento03","url:http://portal.acm.org/citation.cfm%3Fid%3D776985.776996%26dl%3Dportal%26dl%3DACM%26idx%3D776985%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/NascimentoM99","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310062%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/NascimentoSP03","G3QWq2T08SEJ"
"journals/sigmod/NejdlSS03","lZGtV8TM9yoJ"
"journals/sigmod/NestorovAM97","NVS_rDpScp0J"
"journals/sigmod/Neven02","xAXF0HSF4h8J"
"journals/sigmod/NgH95","qolJkVC2MoYJ"
"journals/sigmod/NgH95","url:http://portal.acm.org/citation.cfm%3Fid%3D202660.202665%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222"
"journals/sigmod/NobleS95","egn46hGLw7gJ"
"journals/sigmod/NobleS95","rRvcD6HKhasJ"
"journals/sigmod/NobleS95","Xh4z_InAi4AJ"
"journals/sigmod/NormanZT96","rPFgPOAANuQJ"
"journals/sigmod/NorrieBSW94","ctEdyJRdTbkJ"
"journals/sigmod/NorrieBSW94","q6YVJJgD1uQJ"
"journals/sigmod/OConnellW03","SeDkIL_DlRwJ"
"journals/sigmod/ONeilG95","51gKshu0CWcJ"
"journals/sigmod/ONeilG95","MUXTIMdJLjgJ"
"journals/sigmod/ONeilG95","RlH2shMtkfwJ"
"journals/sigmod/ONeilG95","YNkY3rC_4zQJ"
"journals/sigmod/ONeilG95","ZF4UVaOvyTIJ"
"journals/sigmod/OoiST03","gpjVvUtM6H8J"
"journals/sigmod/OrlandicLS02","eLf0eStn5G4J"
